image1,image2,level_0,level_1,level_2,level_3,level_4,level_5,level_6,model,category1,category2
badlands_0.pkl,badlands_60.pkl,0.47046816,0.3465976,0.26119107,0.25634342,0.30886993,0.65176463,0.68413967,VGG,badlands,badlands
badlands_0.pkl,badlands_61.pkl,0.54034483,0.41487968,0.33456507,0.3900018,0.4512858,0.7167077,0.76066256,VGG,badlands,badlands
badlands_0.pkl,badlands_62.pkl,0.42691848,0.3480959,0.26977414,0.24171492,0.22308859,0.5142717,0.54144585,VGG,badlands,badlands
badlands_0.pkl,badlands_63.pkl,0.46425673,0.32203075,0.28150588,0.32692286,0.4836183,0.68624556,0.7152167,VGG,badlands,badlands
badlands_0.pkl,badlands_64.pkl,0.4059525,0.33288848,0.26008123,0.22813061,0.16999918,0.4775145,0.51674455,VGG,badlands,badlands
badlands_0.pkl,badlands_65.pkl,0.49333572,0.38498896,0.3019338,0.30881095,0.3802209,0.65789145,0.68551767,VGG,badlands,badlands
badlands_0.pkl,badlands_66.pkl,0.4961204,0.3793716,0.28610855,0.27633083,0.37699136,0.70975673,0.7700031,VGG,badlands,badlands
badlands_0.pkl,badlands_67.pkl,0.3578154,0.33177575,0.25531814,0.21581091,0.15894882,0.42523,0.50265485,VGG,badlands,badlands
badlands_0.pkl,badlands_68.pkl,0.46194994,0.35483795,0.25607976,0.23253337,0.2722337,0.501674,0.55645466,VGG,badlands,badlands
badlands_0.pkl,badlands_69.pkl,0.42304823,0.34184796,0.25755176,0.23762116,0.24890459,0.52535737,0.5698668,VGG,badlands,badlands
badlands_0.pkl,badlands_7.pkl,0.50619197,0.39904827,0.30470988,0.35966098,0.49555582,0.7035653,0.7379462,VGG,badlands,badlands
badlands_0.pkl,badlands_70.pkl,0.45482603,0.34799597,0.26063308,0.24160248,0.2900681,0.56234187,0.5897628,VGG,badlands,badlands
badlands_0.pkl,badlands_71.pkl,0.42382765,0.34498155,0.25494134,0.25799018,0.29803467,0.6173402,0.6801021,VGG,badlands,badlands
badlands_0.pkl,badlands_72.pkl,0.46683598,0.33229303,0.24948654,0.23955354,0.26419616,0.48994005,0.48695877,VGG,badlands,badlands
badlands_0.pkl,badlands_73.pkl,0.5469709,0.38739884,0.26936582,0.2048476,0.17839327,0.38742387,0.43991545,VGG,badlands,badlands
badlands_0.pkl,badlands_74.pkl,0.55093944,0.38922328,0.30090588,0.3035443,0.4072918,0.5766647,0.5933221,VGG,badlands,badlands
badlands_0.pkl,badlands_75.pkl,0.4641355,0.3813201,0.29174432,0.24359286,0.23994502,0.5809479,0.6690526,VGG,badlands,badlands
badlands_0.pkl,badlands_76.pkl,0.4941134,0.37110743,0.26210245,0.2409188,0.28111613,0.590947,0.6723849,VGG,badlands,badlands
badlands_0.pkl,badlands_77.pkl,0.55639744,0.41572022,0.33110848,0.35769475,0.41333634,0.6502263,0.69502676,VGG,badlands,badlands
badlands_0.pkl,badlands_78.pkl,0.4963916,0.38447157,0.29027742,0.3398347,0.4749623,0.6606659,0.67665654,VGG,badlands,badlands
badlands_0.pkl,badlands_79.pkl,0.4448497,0.34234977,0.25796512,0.22204337,0.22279872,0.4646538,0.5336952,VGG,badlands,badlands
badlands_0.pkl,badlands_8.pkl,0.3921263,0.29222703,0.21051295,0.18411985,0.18717119,0.3513062,0.3642946,VGG,badlands,badlands
badlands_0.pkl,badlands_80.pkl,0.45042264,0.35036713,0.25991052,0.24883191,0.2531722,0.56676453,0.61977214,VGG,badlands,badlands
badlands_0.pkl,badlands_81.pkl,0.44532803,0.3728142,0.28444996,0.24685752,0.26203948,0.59964794,0.653595,VGG,badlands,badlands
badlands_0.pkl,badlands_82.pkl,0.4816403,0.38806498,0.2911568,0.29964018,0.29565072,0.6069749,0.69920385,VGG,badlands,badlands
badlands_0.pkl,badlands_83.pkl,0.49703258,0.3805322,0.26428533,0.2668957,0.30761844,0.551834,0.6142092,VGG,badlands,badlands
badlands_0.pkl,badlands_84.pkl,0.5368494,0.37806892,0.28201783,0.2559313,0.30322826,0.5918456,0.6439664,VGG,badlands,badlands
badlands_0.pkl,badlands_85.pkl,0.5372566,0.42609036,0.3378964,0.38761976,0.5133182,0.7378978,0.72469825,VGG,badlands,badlands
badlands_0.pkl,badlands_86.pkl,0.5321956,0.414706,0.31539765,0.34111384,0.41535568,0.70466876,0.74342144,VGG,badlands,badlands
badlands_0.pkl,badlands_87.pkl,0.50733566,0.38560507,0.3036169,0.2926081,0.34721884,0.6363865,0.69613695,VGG,badlands,badlands
badlands_0.pkl,badlands_88.pkl,0.5167481,0.3971059,0.31191307,0.33510566,0.43480906,0.70481724,0.7516598,VGG,badlands,badlands
badlands_0.pkl,badlands_89.pkl,0.5128865,0.42203516,0.32439113,0.3709709,0.44035375,0.68933207,0.6947991,VGG,badlands,badlands
badlands_0.pkl,badlands_9.pkl,0.3947377,0.33302623,0.24134128,0.17717014,0.22616711,0.4768248,0.49055126,VGG,badlands,badlands
badlands_0.pkl,badlands_90.pkl,0.36952177,0.3318046,0.25969806,0.21631964,0.12766962,0.4651635,0.546061,VGG,badlands,badlands
badlands_0.pkl,badlands_91.pkl,0.44367903,0.343765,0.25867346,0.2529149,0.2102125,0.48379523,0.5485799,VGG,badlands,badlands
badlands_0.pkl,badlands_92.pkl,0.4610036,0.37433803,0.28726614,0.30801472,0.39358637,0.6175088,0.6604445,VGG,badlands,badlands
badlands_0.pkl,badlands_93.pkl,0.4755488,0.3820915,0.2980522,0.35412753,0.32024673,0.64933926,0.740232,VGG,badlands,badlands
badlands_0.pkl,badlands_94.pkl,0.47232157,0.37279168,0.28430983,0.26002553,0.25504842,0.4390329,0.46491125,VGG,badlands,badlands
badlands_0.pkl,badlands_95.pkl,0.5309355,0.38905528,0.27347216,0.21380591,0.14770932,0.4212574,0.48615372,VGG,badlands,badlands
badlands_0.pkl,badlands_96.pkl,0.46228355,0.36755732,0.28658235,0.29623526,0.37350228,0.6539496,0.6689315,VGG,badlands,badlands
badlands_0.pkl,badlands_97.pkl,0.5115254,0.4000088,0.2946059,0.2874502,0.24877676,0.58795303,0.62921995,VGG,badlands,badlands
badlands_0.pkl,badlands_98.pkl,0.29868668,0.30869037,0.24867849,0.24625202,0.28780645,0.6587078,0.7514,VGG,badlands,badlands
badlands_0.pkl,badlands_99.pkl,0.46653336,0.35966197,0.27340835,0.24642175,0.24065481,0.58649373,0.6926877,VGG,badlands,badlands
badlands_1.pkl,badlands_10.pkl,0.50062084,0.40614736,0.28469312,0.22315386,0.22541538,0.39659154,0.3485753,VGG,badlands,badlands
badlands_1.pkl,badlands_100.pkl,0.3649016,0.30332822,0.2158097,0.15758492,0.13032275,0.3088962,0.3464565,VGG,badlands,badlands
badlands_1.pkl,badlands_101.pkl,0.23169297,0.1959527,0.16531588,0.11903684,0.14927235,0.3361072,0.31693548,VGG,badlands,badlands
badlands_1.pkl,badlands_102.pkl,0.46394062,0.3942406,0.28960738,0.21893492,0.16450378,0.3267538,0.29634973,VGG,badlands,badlands
badlands_1.pkl,badlands_103.pkl,0.43585148,0.37184668,0.27493715,0.22902267,0.2338141,0.43200627,0.46735847,VGG,badlands,badlands
badlands_1.pkl,badlands_104.pkl,0.3909915,0.33282217,0.24616268,0.17934039,0.14538544,0.30848804,0.31139866,VGG,badlands,badlands
badlands_1.pkl,badlands_105.pkl,0.41077822,0.34456763,0.2733156,0.20475307,0.14832988,0.3635519,0.35786557,VGG,badlands,badlands
badlands_1.pkl,badlands_106.pkl,0.4512537,0.35595506,0.24483645,0.17070138,0.16505691,0.2748989,0.30393296,VGG,badlands,badlands
badlands_1.pkl,badlands_107.pkl,0.4827675,0.39927,0.29213923,0.23338908,0.23964342,0.34928608,0.33844316,VGG,badlands,badlands
badlands_1.pkl,badlands_108.pkl,0.45569253,0.3764957,0.28041375,0.20205525,0.18324196,0.430526,0.44270435,VGG,badlands,badlands
badlands_1.pkl,badlands_109.pkl,0.42306262,0.3582449,0.28837305,0.23145044,0.21020807,0.44863865,0.5088584,VGG,badlands,badlands
badlands_1.pkl,badlands_11.pkl,0.48329055,0.4031402,0.28298625,0.23971727,0.2244391,0.37738985,0.32322603,VGG,badlands,badlands
badlands_1.pkl,badlands_110.pkl,0.4026713,0.3279339,0.26116592,0.20865077,0.16620232,0.3907594,0.35021064,VGG,badlands,badlands
badlands_1.pkl,badlands_111.pkl,0.48834848,0.4040855,0.29229555,0.24250785,0.26966733,0.4050596,0.40001082,VGG,badlands,badlands
badlands_1.pkl,badlands_112.pkl,0.4876817,0.4072665,0.2869731,0.22777627,0.22818522,0.3539995,0.33622822,VGG,badlands,badlands
badlands_1.pkl,badlands_113.pkl,0.44751468,0.36740327,0.3039904,0.2557773,0.19210298,0.4213263,0.40222538,VGG,badlands,badlands
badlands_1.pkl,badlands_114.pkl,0.4288864,0.362642,0.26168692,0.17809597,0.14682359,0.31681833,0.3256429,VGG,badlands,badlands
badlands_1.pkl,badlands_115.pkl,0.3876104,0.34362596,0.24190965,0.19083917,0.1258004,0.31103265,0.30016688,VGG,badlands,badlands
badlands_1.pkl,badlands_116.pkl,0.4824391,0.41334832,0.29577482,0.23270527,0.24024862,0.37461546,0.37044874,VGG,badlands,badlands
badlands_1.pkl,badlands_117.pkl,0.48397607,0.3882261,0.297464,0.2500471,0.2453686,0.38886932,0.33122134,VGG,badlands,badlands
badlands_1.pkl,badlands_118.pkl,0.3486774,0.30849293,0.25218678,0.1887958,0.14018008,0.38922805,0.39397427,VGG,badlands,badlands
badlands_1.pkl,badlands_119.pkl,0.35209823,0.30627924,0.2394039,0.19099952,0.12559439,0.35224986,0.35846552,VGG,badlands,badlands
badlands_1.pkl,badlands_12.pkl,0.35734177,0.30049926,0.22094806,0.13314047,0.11483187,0.25800848,0.27079424,VGG,badlands,badlands
badlands_1.pkl,badlands_120.pkl,0.4560775,0.36772808,0.2783773,0.21345624,0.17123556,0.37366372,0.354031,VGG,badlands,badlands
badlands_1.pkl,badlands_121.pkl,0.48302257,0.40430188,0.30094853,0.24821658,0.21235561,0.37707818,0.34958893,VGG,badlands,badlands
badlands_1.pkl,badlands_122.pkl,0.39580822,0.33736366,0.25159013,0.16312835,0.12064087,0.29242128,0.2422818,VGG,badlands,badlands
badlands_1.pkl,badlands_123.pkl,0.43886068,0.36388153,0.28803432,0.21102148,0.14511444,0.38403922,0.3909145,VGG,badlands,badlands
badlands_1.pkl,badlands_124.pkl,0.41630986,0.34527582,0.25789523,0.19374663,0.1905174,0.39696857,0.35640395,VGG,badlands,badlands
badlands_1.pkl,badlands_125.pkl,0.44205293,0.3716653,0.2804039,0.22586532,0.17571238,0.4049427,0.41176993,VGG,badlands,badlands
badlands_1.pkl,badlands_126.pkl,0.42987943,0.34468386,0.25243846,0.17578718,0.16256815,0.31193772,0.33368137,VGG,badlands,badlands
badlands_1.pkl,badlands_127.pkl,0.40223092,0.3325367,0.26576185,0.18906578,0.1523405,0.36422193,0.38809237,VGG,badlands,badlands
badlands_1.pkl,badlands_128.pkl,0.4535514,0.37403888,0.29080445,0.24509236,0.2147559,0.37983117,0.34124926,VGG,badlands,badlands
badlands_1.pkl,badlands_129.pkl,0.4579126,0.37840676,0.28705713,0.25063682,0.23186918,0.37114042,0.32800367,VGG,badlands,badlands
badlands_1.pkl,badlands_13.pkl,0.41371632,0.37613174,0.27430862,0.19489047,0.18080662,0.34473026,0.35226798,VGG,badlands,badlands
badlands_1.pkl,badlands_130.pkl,0.4102466,0.3454009,0.2676543,0.20547533,0.17453365,0.40908045,0.4056439,VGG,badlands,badlands
badlands_1.pkl,badlands_131.pkl,0.46102768,0.38814154,0.28695825,0.2411471,0.2663238,0.3988981,0.4008028,VGG,badlands,badlands
badlands_1.pkl,badlands_132.pkl,0.40638375,0.3445303,0.26258135,0.2011721,0.17231998,0.35095072,0.31094363,VGG,badlands,badlands
badlands_1.pkl,badlands_133.pkl,0.5095519,0.4369018,0.317611,0.25267667,0.2355274,0.37352902,0.33411112,VGG,badlands,badlands
badlands_1.pkl,badlands_134.pkl,0.40641344,0.3469442,0.2539177,0.17189345,0.14746416,0.3391413,0.33551735,VGG,badlands,badlands
badlands_1.pkl,badlands_135.pkl,0.35094613,0.29386377,0.23491095,0.1528261,0.11193712,0.25527263,0.2730336,VGG,badlands,badlands
badlands_1.pkl,badlands_136.pkl,0.4970343,0.40906185,0.30894196,0.2699358,0.28144497,0.47857255,0.50789595,VGG,badlands,badlands
badlands_1.pkl,badlands_137.pkl,0.33761227,0.26220447,0.19806173,0.15064162,0.11570327,0.27041975,0.2633698,VGG,badlands,badlands
badlands_1.pkl,badlands_138.pkl,0.4909558,0.40213168,0.30983734,0.24920166,0.21068978,0.3752228,0.4104937,VGG,badlands,badlands
badlands_1.pkl,badlands_139.pkl,0.43934292,0.37272173,0.2674701,0.20331547,0.20536804,0.31925523,0.34978688,VGG,badlands,badlands
badlands_1.pkl,badlands_14.pkl,0.44891253,0.3693081,0.2864447,0.23301893,0.21161363,0.42647538,0.42386132,VGG,badlands,badlands
badlands_1.pkl,badlands_140.pkl,0.4054373,0.34465414,0.26988003,0.20220736,0.13521281,0.3242008,0.3167563,VGG,badlands,badlands
badlands_1.pkl,badlands_141.pkl,0.43530816,0.35911736,0.2664229,0.20322151,0.1516501,0.30475172,0.30181634,VGG,badlands,badlands
badlands_1.pkl,badlands_142.pkl,0.43780673,0.35929766,0.28001386,0.2065942,0.10664655,0.29104397,0.28490222,VGG,badlands,badlands
badlands_1.pkl,badlands_143.pkl,0.44128895,0.36258072,0.2756811,0.20338792,0.15774964,0.34855467,0.33269098,VGG,badlands,badlands
badlands_1.pkl,badlands_144.pkl,0.46778047,0.38982284,0.29635286,0.2572024,0.21376327,0.42802852,0.5051615,VGG,badlands,badlands
badlands_1.pkl,badlands_145.pkl,0.42919603,0.34467378,0.26372728,0.20811582,0.21117923,0.3311355,0.32693446,VGG,badlands,badlands
badlands_1.pkl,badlands_146.pkl,0.45942557,0.38284168,0.2847138,0.20841505,0.18755831,0.35574338,0.34054154,VGG,badlands,badlands
badlands_1.pkl,badlands_147.pkl,0.43550944,0.34872413,0.2805685,0.22010778,0.20674784,0.41950142,0.41773146,VGG,badlands,badlands
badlands_1.pkl,badlands_148.pkl,0.45352972,0.38399428,0.28711766,0.24758539,0.21044715,0.41215304,0.45134726,VGG,badlands,badlands
badlands_1.pkl,badlands_149.pkl,0.42517322,0.3565661,0.26916164,0.19662297,0.16741744,0.36098096,0.39962977,VGG,badlands,badlands
badlands_1.pkl,badlands_15.pkl,0.433232,0.37278333,0.2755321,0.20261706,0.14318614,0.28929883,0.28194875,VGG,badlands,badlands
badlands_1.pkl,badlands_150.pkl,0.48608845,0.40375924,0.29884678,0.25296137,0.22323702,0.38000724,0.38532817,VGG,badlands,badlands
badlands_1.pkl,badlands_151.pkl,0.41876766,0.3502043,0.27845982,0.23314701,0.16103813,0.37536517,0.35158288,VGG,badlands,badlands
badlands_1.pkl,badlands_152.pkl,0.36252406,0.31406292,0.23675075,0.16129155,0.1223846,0.25479665,0.2629558,VGG,badlands,badlands
badlands_1.pkl,badlands_153.pkl,0.3980371,0.33396518,0.2634748,0.18733492,0.12953842,0.34236294,0.31348976,VGG,badlands,badlands
badlands_1.pkl,badlands_154.pkl,0.38097993,0.3070219,0.23223591,0.16561274,0.1235515,0.32253256,0.3649534,VGG,badlands,badlands
badlands_1.pkl,badlands_155.pkl,0.4645542,0.36982325,0.26629174,0.22119424,0.2150808,0.3127467,0.27479336,VGG,badlands,badlands
badlands_1.pkl,badlands_156.pkl,0.46286476,0.38579175,0.2969171,0.2472198,0.23747534,0.44436678,0.46925455,VGG,badlands,badlands
badlands_1.pkl,badlands_157.pkl,0.48285767,0.3909241,0.28630316,0.20767528,0.20665222,0.38017124,0.39174074,VGG,badlands,badlands
badlands_1.pkl,badlands_158.pkl,0.2891814,0.23926969,0.2162797,0.14983818,0.11521129,0.2963774,0.24152058,VGG,badlands,badlands
badlands_1.pkl,badlands_159.pkl,0.48570487,0.40416825,0.307228,0.23487914,0.1954118,0.35054764,0.3080215,VGG,badlands,badlands
badlands_1.pkl,badlands_16.pkl,0.49733454,0.3985809,0.27862915,0.2328735,0.22522226,0.3270027,0.2795343,VGG,badlands,badlands
badlands_1.pkl,badlands_160.pkl,0.5025854,0.41637492,0.31404066,0.27724093,0.27883548,0.49695343,0.5318326,VGG,badlands,badlands
badlands_1.pkl,badlands_161.pkl,0.29578117,0.2736423,0.21327955,0.1550747,0.15305713,0.3588634,0.3858607,VGG,badlands,badlands
badlands_1.pkl,badlands_162.pkl,0.5058557,0.41430742,0.30526298,0.2575892,0.2916077,0.4463557,0.4496906,VGG,badlands,badlands
badlands_1.pkl,badlands_163.pkl,0.43517858,0.36406893,0.28552577,0.216363,0.17110105,0.42697415,0.44202948,VGG,badlands,badlands
badlands_1.pkl,badlands_164.pkl,0.4687746,0.40780544,0.30088133,0.22162913,0.23781383,0.36250097,0.3903721,VGG,badlands,badlands
badlands_1.pkl,badlands_165.pkl,0.44354734,0.37642747,0.29383522,0.2107368,0.16385308,0.3337535,0.32335818,VGG,badlands,badlands
badlands_1.pkl,badlands_166.pkl,0.41934335,0.35037518,0.27701125,0.22103822,0.16471206,0.3634989,0.37091038,VGG,badlands,badlands
badlands_1.pkl,badlands_167.pkl,0.4931103,0.40215257,0.3066659,0.24578565,0.17586546,0.32442603,0.23804644,VGG,badlands,badlands
badlands_1.pkl,badlands_168.pkl,0.47424397,0.37349173,0.28903008,0.21940142,0.25645375,0.4191544,0.42493662,VGG,badlands,badlands
badlands_1.pkl,badlands_169.pkl,0.3769336,0.31687823,0.22806972,0.16435635,0.1416452,0.31301183,0.32610965,VGG,badlands,badlands
badlands_1.pkl,badlands_17.pkl,0.4838559,0.39571196,0.30148086,0.22734994,0.16789998,0.29934675,0.29718587,VGG,badlands,badlands
badlands_1.pkl,badlands_170.pkl,0.4435534,0.3755439,0.25819042,0.17381299,0.13910365,0.2852382,0.3310168,VGG,badlands,badlands
badlands_1.pkl,badlands_171.pkl,0.50134766,0.41875872,0.30931154,0.25152093,0.23142558,0.3892514,0.37314388,VGG,badlands,badlands
badlands_1.pkl,badlands_172.pkl,0.38601556,0.32725888,0.23873842,0.17488979,0.13576512,0.30873197,0.36383247,VGG,badlands,badlands
badlands_1.pkl,badlands_173.pkl,0.4654724,0.38721365,0.28828573,0.2085588,0.1633613,0.35403764,0.37540615,VGG,badlands,badlands
badlands_1.pkl,badlands_174.pkl,0.40346324,0.33912057,0.24832161,0.19423606,0.15381603,0.36663148,0.3475523,VGG,badlands,badlands
badlands_1.pkl,badlands_175.pkl,0.5136856,0.41411197,0.29793167,0.2365205,0.23586653,0.38908952,0.35038102,VGG,badlands,badlands
badlands_1.pkl,badlands_176.pkl,0.4635578,0.380163,0.27974594,0.21260482,0.20527303,0.39302066,0.42148858,VGG,badlands,badlands
badlands_1.pkl,badlands_177.pkl,0.47502756,0.39396277,0.29640144,0.21966974,0.16496056,0.35553065,0.368002,VGG,badlands,badlands
badlands_1.pkl,badlands_178.pkl,0.41169113,0.35251465,0.2702312,0.19539766,0.1445225,0.356959,0.40931374,VGG,badlands,badlands
badlands_1.pkl,badlands_179.pkl,0.47464135,0.39967006,0.282396,0.20084924,0.181969,0.29908577,0.2953898,VGG,badlands,badlands
badlands_1.pkl,badlands_18.pkl,0.42307204,0.34372288,0.2579018,0.18945691,0.16640598,0.3881994,0.37854832,VGG,badlands,badlands
badlands_1.pkl,badlands_180.pkl,0.4758819,0.38804203,0.28993905,0.23478602,0.23763053,0.38317037,0.40459383,VGG,badlands,badlands
badlands_1.pkl,badlands_181.pkl,0.43978566,0.38677013,0.29261,0.20772737,0.1485964,0.36866802,0.3725875,VGG,badlands,badlands
badlands_1.pkl,badlands_182.pkl,0.43780455,0.35114756,0.2640773,0.21118617,0.18304665,0.37546888,0.37457362,VGG,badlands,badlands
badlands_1.pkl,badlands_183.pkl,0.47736135,0.38324285,0.26584882,0.19220266,0.18663058,0.34053734,0.2978701,VGG,badlands,badlands
badlands_1.pkl,badlands_184.pkl,0.29230654,0.28843477,0.22254238,0.16610545,0.11490279,0.33301574,0.30593038,VGG,badlands,badlands
badlands_1.pkl,badlands_185.pkl,0.47426325,0.39565134,0.28771472,0.23555972,0.27044505,0.4117362,0.3615556,VGG,badlands,badlands
badlands_1.pkl,badlands_186.pkl,0.49650538,0.41331387,0.31230816,0.24084091,0.18487827,0.3826687,0.39980292,VGG,badlands,badlands
badlands_1.pkl,badlands_187.pkl,0.46651548,0.36422393,0.27997687,0.18901873,0.1411763,0.32985488,0.31796467,VGG,badlands,badlands
badlands_1.pkl,badlands_188.pkl,0.41251555,0.35114455,0.27814636,0.23155898,0.22591275,0.44998625,0.4102183,VGG,badlands,badlands
badlands_1.pkl,badlands_189.pkl,0.44810033,0.3668012,0.29145643,0.22272539,0.22285795,0.46646237,0.46369594,VGG,badlands,badlands
badlands_1.pkl,badlands_19.pkl,0.48155102,0.40984505,0.31844717,0.26300588,0.20933762,0.39689165,0.40853328,VGG,badlands,badlands
badlands_1.pkl,badlands_190.pkl,0.4306122,0.36923528,0.28489774,0.21808605,0.19055666,0.3999889,0.4236657,VGG,badlands,badlands
badlands_1.pkl,badlands_191.pkl,0.42530525,0.35630742,0.2505128,0.20544852,0.18987063,0.4131578,0.420924,VGG,badlands,badlands
badlands_1.pkl,badlands_192.pkl,0.47107178,0.40347862,0.2928885,0.2163161,0.20656662,0.34700012,0.4152458,VGG,badlands,badlands
badlands_1.pkl,badlands_193.pkl,0.42783752,0.3525498,0.2706902,0.19908273,0.16671993,0.38518348,0.355599,VGG,badlands,badlands
badlands_1.pkl,badlands_194.pkl,0.42965296,0.35995454,0.26302925,0.19451033,0.1899217,0.41619766,0.4471743,VGG,badlands,badlands
badlands_1.pkl,badlands_195.pkl,0.4801085,0.4022124,0.30160984,0.22175092,0.17218888,0.29990765,0.31251365,VGG,badlands,badlands
badlands_1.pkl,badlands_196.pkl,0.4252897,0.37711847,0.2792467,0.20292605,0.16777056,0.3941827,0.43252018,VGG,badlands,badlands
badlands_1.pkl,badlands_197.pkl,0.47248754,0.40210903,0.28923506,0.22507672,0.22848397,0.35727704,0.37038785,VGG,badlands,badlands
badlands_1.pkl,badlands_198.pkl,0.46971664,0.39958125,0.29106635,0.22596417,0.19553494,0.3234934,0.28439543,VGG,badlands,badlands
badlands_1.pkl,badlands_199.pkl,0.50179267,0.41098976,0.28964692,0.23357831,0.25117236,0.37840855,0.35522866,VGG,badlands,badlands
badlands_1.pkl,badlands_2.pkl,0.42997038,0.3619752,0.2691741,0.21035862,0.23874262,0.43466097,0.42078647,VGG,badlands,badlands
badlands_1.pkl,badlands_20.pkl,0.42569244,0.35733086,0.27488968,0.21145603,0.19835603,0.42386803,0.42035538,VGG,badlands,badlands
badlands_1.pkl,badlands_200.pkl,0.42650083,0.35370177,0.25903383,0.20320487,0.1868513,0.32835338,0.340041,VGG,badlands,badlands
badlands_1.pkl,badlands_201.pkl,0.45317137,0.36281246,0.27494156,0.22459951,0.175194,0.3328584,0.34639227,VGG,badlands,badlands
badlands_1.pkl,badlands_202.pkl,0.47177356,0.39576745,0.30363524,0.24937558,0.28111458,0.42598078,0.41100913,VGG,badlands,badlands
badlands_1.pkl,badlands_203.pkl,0.4724477,0.3962561,0.29013643,0.235169,0.24355194,0.40870377,0.39867347,VGG,badlands,badlands
badlands_1.pkl,badlands_204.pkl,0.52434826,0.4320485,0.30726057,0.23935099,0.20665923,0.34973356,0.32402825,VGG,badlands,badlands
badlands_1.pkl,badlands_205.pkl,0.36425042,0.32991987,0.26462814,0.18757279,0.11818753,0.31251115,0.36020622,VGG,badlands,badlands
badlands_1.pkl,badlands_206.pkl,0.49808413,0.40860754,0.3035493,0.2450943,0.28056872,0.46342564,0.48660332,VGG,badlands,badlands
badlands_1.pkl,badlands_207.pkl,0.25206912,0.2096507,0.16801082,0.13090745,0.13313784,0.33545208,0.32969612,VGG,badlands,badlands
