,Worker ID,Link to Individual Worker Page,Number of HITs approved or rejected - Lifetime,Number of HITs approved - Lifetime,Your Lifetime approval rate,Number of HITs approved or rejected - Last 30 days,Number of HITs approved - Last 30 days,Your Last 30 days approval rate,Number of HITs approved or rejected - Last 7 days,Number of HITs approved - Last 7 days,Your Last 7 days approval rate,CURRENT-took part in a tapseq task,UPDATE-took part in a tapseq task,CURRENT-participated in the past,UPDATE-participated in the past,CURRENT-eligible for next step memory rep,UPDATE-eligible for next step memory rep,CURRENT-eligible for memory testing 1 week,UPDATE-eligible for memory testing 1 week,CURRENT-completed memory rep,UPDATE-completed memory rep,CURRENT-completed memory encoding 24h,UPDATE-completed memory encoding 24h,CURRENT-completed encoding successfully ,UPDATE-completed encoding successfully ,CURRENT-completed day5,UPDATE-completed day5,CURRENT-completed day4,UPDATE-completed day4,CURRENT-completed day3,UPDATE-completed day3,CURRENT-completed day2,UPDATE-completed day2,CURRENT-completed day1,UPDATE-completed day1,CURRENT-Completed My Experiment Already,UPDATE-Completed My Experiment Already,CURRENT BlockStatus,UPDATE BlockStatus,BlockReason,demo_demo_accuracy,demo_arrow_correct,encoding_arrow_accuracy,testing_longest_response_strike,not_too_slow,not_too_Fast,sufficient_test_acc,WorkerId,UPDATE-completed birds memory rep
463,A1QEQ64E22TNUZ,https://requester.mturk.com/workers/A1QEQ64E22TNUZ,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
464,A1QG0HL1XSSGNU,https://requester.mturk.com/workers/A1QG0HL1XSSGNU,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
465,A1QLYIH3V0NCZE,https://requester.mturk.com/workers/A1QLYIH3V0NCZE,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
466,A1QRCEHNUW39LY,https://requester.mturk.com/workers/A1QRCEHNUW39LY,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
467,A1QROF5BIOVI42,https://requester.mturk.com/workers/A1QROF5BIOVI42,1,0,0.00%,1,0,0.00%,1,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
468,A1QSX79P1W1058,https://requester.mturk.com/workers/A1QSX79P1W1058,1,1,100.00%,1,1,100.00%,1,1,100.00%,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,True,True,True,True,True,True,True,A1QSX79P1W1058,1
469,A1QT7BQZVOBSY0,https://requester.mturk.com/workers/A1QT7BQZVOBSY0,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
470,A1QUBLZCONL4QD,https://requester.mturk.com/workers/A1QUBLZCONL4QD,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
471,A1QUQ0TV9KVD4C,https://requester.mturk.com/workers/A1QUQ0TV9KVD4C,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
472,A1R3VQ1011VATX,https://requester.mturk.com/workers/A1R3VQ1011VATX,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
473,A1R554ICJMAA4Y,https://requester.mturk.com/workers/A1R554ICJMAA4Y,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
474,A1R5JNC2LO6X1S,https://requester.mturk.com/workers/A1R5JNC2LO6X1S,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
475,A1R5O1NGQM4OU1,https://requester.mturk.com/workers/A1R5O1NGQM4OU1,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
476,A1R5W4RQZTROD8,https://requester.mturk.com/workers/A1R5W4RQZTROD8,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
477,A1R66QUSIZZ175,https://requester.mturk.com/workers/A1R66QUSIZZ175,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
478,A1R780RJYQ68GY,https://requester.mturk.com/workers/A1R780RJYQ68GY,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
479,A1R8A8BK2VN7RH,https://requester.mturk.com/workers/A1R8A8BK2VN7RH,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
480,A1RC2ETLOSZGP0,https://requester.mturk.com/workers/A1RC2ETLOSZGP0,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
481,A1RC4Y575PV6EG,https://requester.mturk.com/workers/A1RC4Y575PV6EG,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
482,A1RDRK3QTM7U96,https://requester.mturk.com/workers/A1RDRK3QTM7U96,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
483,A1RH3X41J9J05R,https://requester.mturk.com/workers/A1RH3X41J9J05R,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
484,A1RHBUX8TCACCX,https://requester.mturk.com/workers/A1RHBUX8TCACCX,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
485,A1RKPJXWHAP8J2,https://requester.mturk.com/workers/A1RKPJXWHAP8J2,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
486,A1RL6LTB8DSNVE,https://requester.mturk.com/workers/A1RL6LTB8DSNVE,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
487,A1RQLE4ZMTU22A,https://requester.mturk.com/workers/A1RQLE4ZMTU22A,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
488,A1RSQOCZVV1FF2,https://requester.mturk.com/workers/A1RSQOCZVV1FF2,2,2,100.00%,2,2,100.00%,1,1,100.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
489,A1RTWAUUK4DYET,https://requester.mturk.com/workers/A1RTWAUUK4DYET,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
490,A1S6C6EN8MPKC3,https://requester.mturk.com/workers/A1S6C6EN8MPKC3,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
491,A1S8KMGKJACGVO,https://requester.mturk.com/workers/A1S8KMGKJACGVO,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
492,A1SC3CR9BN0HZW,https://requester.mturk.com/workers/A1SC3CR9BN0HZW,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
493,A1SGTL6LGLW4DK,https://requester.mturk.com/workers/A1SGTL6LGLW4DK,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
494,A1SHLWKA0UH1IS,https://requester.mturk.com/workers/A1SHLWKA0UH1IS,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
495,A1SISJL5ST2PWH,https://requester.mturk.com/workers/A1SISJL5ST2PWH,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
496,A1SIXXTFZDSKMA,https://requester.mturk.com/workers/A1SIXXTFZDSKMA,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
497,A1SJRFJWFXSDH4,https://requester.mturk.com/workers/A1SJRFJWFXSDH4,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
498,A1SL5HQI6ZRN6O,https://requester.mturk.com/workers/A1SL5HQI6ZRN6O,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
499,A1SL72YBUW8Q8K,https://requester.mturk.com/workers/A1SL72YBUW8Q8K,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
500,A1SL80AWG592HX,https://requester.mturk.com/workers/A1SL80AWG592HX,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
501,A1SLJKNSNHOJRN,https://requester.mturk.com/workers/A1SLJKNSNHOJRN,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
502,A1SNC8UL8YFRH5,https://requester.mturk.com/workers/A1SNC8UL8YFRH5,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
503,A1SOBOYFROI6QG,https://requester.mturk.com/workers/A1SOBOYFROI6QG,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
504,A1SOFLJOEQB591,https://requester.mturk.com/workers/A1SOFLJOEQB591,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
505,A1SOQ9Q35SASE4,https://requester.mturk.com/workers/A1SOQ9Q35SASE4,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
506,A1SRNM9EL4PSC6,https://requester.mturk.com/workers/A1SRNM9EL4PSC6,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
507,A1STC10BXEP495,https://requester.mturk.com/workers/A1STC10BXEP495,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
508,A1SZJQ89OOK2EO,https://requester.mturk.com/workers/A1SZJQ89OOK2EO,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
509,A1T0ND039EWAVV,https://requester.mturk.com/workers/A1T0ND039EWAVV,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
510,A1T0S48O0CMXBC,https://requester.mturk.com/workers/A1T0S48O0CMXBC,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
511,A1T3ZNKR5GG0TP,https://requester.mturk.com/workers/A1T3ZNKR5GG0TP,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
512,A1T643M1P572AA,https://requester.mturk.com/workers/A1T643M1P572AA,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
513,A1T90U2KNBZZR5,https://requester.mturk.com/workers/A1T90U2KNBZZR5,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
514,A1TARNH07A75CG,https://requester.mturk.com/workers/A1TARNH07A75CG,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
515,A1TGV7LT6LTIQU,https://requester.mturk.com/workers/A1TGV7LT6LTIQU,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
516,A1TJ3LM4KVXNWG,https://requester.mturk.com/workers/A1TJ3LM4KVXNWG,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
517,A1TKQJUFNN40MJ,https://requester.mturk.com/workers/A1TKQJUFNN40MJ,1,1,100.00%,1,1,100.00%,1,1,100.00%,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,True,True,True,True,False,True,True,A1TKQJUFNN40MJ,1
518,A1TLNLB9D87H6,https://requester.mturk.com/workers/A1TLNLB9D87H6,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
519,A1TN0UDLWSGWU7,https://requester.mturk.com/workers/A1TN0UDLWSGWU7,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
520,A1TO8HA1LHLR52,https://requester.mturk.com/workers/A1TO8HA1LHLR52,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
521,A1TOER30AQUY2F,https://requester.mturk.com/workers/A1TOER30AQUY2F,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
522,A1TRO537S2U7QV,https://requester.mturk.com/workers/A1TRO537S2U7QV,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
523,A1TRR601XVC4D7,https://requester.mturk.com/workers/A1TRR601XVC4D7,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
524,A1TVTBW5CSYTF9,https://requester.mturk.com/workers/A1TVTBW5CSYTF9,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
525,A1TW2BZRRS874Z,https://requester.mturk.com/workers/A1TW2BZRRS874Z,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
526,A1TXW9TMMU6K2U,https://requester.mturk.com/workers/A1TXW9TMMU6K2U,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
527,A1TY1T80SHMHQQ,https://requester.mturk.com/workers/A1TY1T80SHMHQQ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
528,A1U0FDPQ953KXX,https://requester.mturk.com/workers/A1U0FDPQ953KXX,2,2,100.00%,0,0,0.00%,0,0,0.00%,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
529,A1U1CPZ9Y9KYFF,https://requester.mturk.com/workers/A1U1CPZ9Y9KYFF,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
530,A1U1QHWJPNE6V1,https://requester.mturk.com/workers/A1U1QHWJPNE6V1,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
531,A1U3TT3VMH9FU9,https://requester.mturk.com/workers/A1U3TT3VMH9FU9,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
532,A1U686ZS9LI9O6,https://requester.mturk.com/workers/A1U686ZS9LI9O6,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
533,A1U69QDM8UIXZ5,https://requester.mturk.com/workers/A1U69QDM8UIXZ5,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
534,A1UACZOEGQ86U6,https://requester.mturk.com/workers/A1UACZOEGQ86U6,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
535,A1UEHTBS0LZAA0,https://requester.mturk.com/workers/A1UEHTBS0LZAA0,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
536,A1UEMMSI1XUBSW,https://requester.mturk.com/workers/A1UEMMSI1XUBSW,1,1,100.00%,1,1,100.00%,1,1,100.00%,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,True,True,True,True,True,True,True,A1UEMMSI1XUBSW,1
537,A1UFS2BDTPT5DX,https://requester.mturk.com/workers/A1UFS2BDTPT5DX,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
538,A1UJ3TGT8671NH,https://requester.mturk.com/workers/A1UJ3TGT8671NH,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
539,A1UK8S8R5QYL6D,https://requester.mturk.com/workers/A1UK8S8R5QYL6D,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
540,A1UKGV9F0QODK0,https://requester.mturk.com/workers/A1UKGV9F0QODK0,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
541,A1UR15IJ4Y48XO,https://requester.mturk.com/workers/A1UR15IJ4Y48XO,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
542,A1UTNAK70QH9JS,https://requester.mturk.com/workers/A1UTNAK70QH9JS,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
543,A1UTY4CQSZ8NW,https://requester.mturk.com/workers/A1UTY4CQSZ8NW,1,0,0.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
544,A1UV0XY0Z70X84,https://requester.mturk.com/workers/A1UV0XY0Z70X84,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
545,A1UV9BMWWQZY0H,https://requester.mturk.com/workers/A1UV9BMWWQZY0H,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
546,A1UY2W2FL9CWN,https://requester.mturk.com/workers/A1UY2W2FL9CWN,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
547,A1UZXOMO6BS6I2,https://requester.mturk.com/workers/A1UZXOMO6BS6I2,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
548,A1V3I0EG3DVY29,https://requester.mturk.com/workers/A1V3I0EG3DVY29,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
549,A1V8SDVOE9LFDT,https://requester.mturk.com/workers/A1V8SDVOE9LFDT,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
550,A1VAJ5IQDKPUFY,https://requester.mturk.com/workers/A1VAJ5IQDKPUFY,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
551,A1VAL7L9L79IN0,https://requester.mturk.com/workers/A1VAL7L9L79IN0,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
552,A1VCAMP3XM62R4,https://requester.mturk.com/workers/A1VCAMP3XM62R4,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
553,A1VCN0ZDPV4U2T,https://requester.mturk.com/workers/A1VCN0ZDPV4U2T,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
554,A1VHBFMIJYL5SB,https://requester.mturk.com/workers/A1VHBFMIJYL5SB,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
555,A1VIDXC2Z3KSCJ,https://requester.mturk.com/workers/A1VIDXC2Z3KSCJ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
556,A1VKGII4PKKS3T,https://requester.mturk.com/workers/A1VKGII4PKKS3T,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
557,A1VL7507UONPX0,https://requester.mturk.com/workers/A1VL7507UONPX0,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
558,A1VLH6ZN45VELT,https://requester.mturk.com/workers/A1VLH6ZN45VELT,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
559,A1VMPZVVVZUCS4,https://requester.mturk.com/workers/A1VMPZVVVZUCS4,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
560,A1VR1XQEQQXYUE,https://requester.mturk.com/workers/A1VR1XQEQQXYUE,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
561,A1VRBTDT3VJSIA,https://requester.mturk.com/workers/A1VRBTDT3VJSIA,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
562,A1VRG5HKZC0H0C,https://requester.mturk.com/workers/A1VRG5HKZC0H0C,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
563,A1VRXZADIKWB4S,https://requester.mturk.com/workers/A1VRXZADIKWB4S,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
564,A1VSEDABJFNUVQ,https://requester.mturk.com/workers/A1VSEDABJFNUVQ,2,2,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
565,A1VVEQOIHSSHX0,https://requester.mturk.com/workers/A1VVEQOIHSSHX0,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
