,Worker ID,Link to Individual Worker Page,Number of HITs approved or rejected - Lifetime,Number of HITs approved - Lifetime,Your Lifetime approval rate,Number of HITs approved or rejected - Last 30 days,Number of HITs approved - Last 30 days,Your Last 30 days approval rate,Number of HITs approved or rejected - Last 7 days,Number of HITs approved - Last 7 days,Your Last 7 days approval rate,CURRENT-took part in a tapseq task,UPDATE-took part in a tapseq task,CURRENT-participated in the past,UPDATE-participated in the past,CURRENT-eligible for next step memory rep,UPDATE-eligible for next step memory rep,CURRENT-eligible for memory testing 1 week,UPDATE-eligible for memory testing 1 week,CURRENT-completed memory rep,UPDATE-completed memory rep,CURRENT-completed memory encoding 24h,UPDATE-completed memory encoding 24h,CURRENT-completed encoding successfully ,UPDATE-completed encoding successfully ,CURRENT-completed day5,UPDATE-completed day5,CURRENT-completed day4,UPDATE-completed day4,CURRENT-completed day3,UPDATE-completed day3,CURRENT-completed day2,UPDATE-completed day2,CURRENT-completed day1,UPDATE-completed day1,CURRENT-Completed My Experiment Already,UPDATE-Completed My Experiment Already,CURRENT BlockStatus,UPDATE BlockStatus,BlockReason,demo_demo_accuracy,demo_arrow_correct,encoding_arrow_accuracy,testing_longest_response_strike,not_too_slow,not_too_Fast,sufficient_test_acc,WorkerId
100,A15X0MSBZ74TFT,https://requester.mturk.com/workers/A15X0MSBZ74TFT,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
101,A15XIKX3PI7SLK,https://requester.mturk.com/workers/A15XIKX3PI7SLK,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
102,A15Y215D57OSO5,https://requester.mturk.com/workers/A15Y215D57OSO5,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
103,A160FPYZ46HAJQ,https://requester.mturk.com/workers/A160FPYZ46HAJQ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
104,A16184N1RO5OJV,https://requester.mturk.com/workers/A16184N1RO5OJV,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
105,A1618RA11ZOD8Y,https://requester.mturk.com/workers/A1618RA11ZOD8Y,1,0,0.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,1,,,0.0,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
106,A161M17XH251WL,https://requester.mturk.com/workers/A161M17XH251WL,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
107,A162TOBLD1669W,https://requester.mturk.com/workers/A162TOBLD1669W,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
108,A165ZC634AIYVY,https://requester.mturk.com/workers/A165ZC634AIYVY,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
109,A168NQV5RKT0GV,https://requester.mturk.com/workers/A168NQV5RKT0GV,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
110,A169WH54HMYS5Z,https://requester.mturk.com/workers/A169WH54HMYS5Z,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
111,A16CB759HYBUPY,https://requester.mturk.com/workers/A16CB759HYBUPY,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
112,A16E38HXNQBLCU,https://requester.mturk.com/workers/A16E38HXNQBLCU,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
113,A16QTKULP8HQ6G,https://requester.mturk.com/workers/A16QTKULP8HQ6G,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
114,A171C7B6HHSEGH,https://requester.mturk.com/workers/A171C7B6HHSEGH,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
115,A171UXH8M8F6HS,https://requester.mturk.com/workers/A171UXH8M8F6HS,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
116,A1720HSKGQ41VJ,https://requester.mturk.com/workers/A1720HSKGQ41VJ,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
117,A173A97OFDAX9F,https://requester.mturk.com/workers/A173A97OFDAX9F,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
118,A173MXK429XAZQ,https://requester.mturk.com/workers/A173MXK429XAZQ,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
119,A173T1IWICTNER,https://requester.mturk.com/workers/A173T1IWICTNER,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
120,A17DCIRBMHZXK6,https://requester.mturk.com/workers/A17DCIRBMHZXK6,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
121,A17GMTYVOZYP6V,https://requester.mturk.com/workers/A17GMTYVOZYP6V,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
122,A17JUIY13I7RL8,https://requester.mturk.com/workers/A17JUIY13I7RL8,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
123,A17MSCEVDDC98H,https://requester.mturk.com/workers/A17MSCEVDDC98H,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
124,A17NJB8Z9OM8TL,https://requester.mturk.com/workers/A17NJB8Z9OM8TL,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
125,A17QEFBJIP3K04,https://requester.mturk.com/workers/A17QEFBJIP3K04,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
126,A17UAKCB96FS18,https://requester.mturk.com/workers/A17UAKCB96FS18,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
127,A17VFZIAVVCCSQ,https://requester.mturk.com/workers/A17VFZIAVVCCSQ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
128,A17VKWFBPYDGNI,https://requester.mturk.com/workers/A17VKWFBPYDGNI,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
129,A17WB66BXX4R0J,https://requester.mturk.com/workers/A17WB66BXX4R0J,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
130,A17X4M2GVN70VB,https://requester.mturk.com/workers/A17X4M2GVN70VB,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
131,A180AEU7BOPR3V,https://requester.mturk.com/workers/A180AEU7BOPR3V,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
132,A188ZZIEW2E5U4,https://requester.mturk.com/workers/A188ZZIEW2E5U4,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
133,A1898YHZYKEUMV,https://requester.mturk.com/workers/A1898YHZYKEUMV,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
134,A18A8BDCIIIF1N,https://requester.mturk.com/workers/A18A8BDCIIIF1N,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
135,A18E16UFE351U6,https://requester.mturk.com/workers/A18E16UFE351U6,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
136,A18PHFD6BWTP15,https://requester.mturk.com/workers/A18PHFD6BWTP15,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
137,A18QPLPCT181A2,https://requester.mturk.com/workers/A18QPLPCT181A2,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
138,A18U9X55D94R6P,https://requester.mturk.com/workers/A18U9X55D94R6P,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
139,A18VD2PHN5VNCE,https://requester.mturk.com/workers/A18VD2PHN5VNCE,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
140,A18VFMAXN5ZSO5,https://requester.mturk.com/workers/A18VFMAXN5ZSO5,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
141,A18X55GJB6VBQ0,https://requester.mturk.com/workers/A18X55GJB6VBQ0,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
142,A18XFOKU5G1OL1,https://requester.mturk.com/workers/A18XFOKU5G1OL1,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
143,A190GK14OT476J,https://requester.mturk.com/workers/A190GK14OT476J,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
144,A193ANQ412QFO1,https://requester.mturk.com/workers/A193ANQ412QFO1,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
145,A1945USNZHTROX,https://requester.mturk.com/workers/A1945USNZHTROX,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
146,A194XT9MBY3JTZ,https://requester.mturk.com/workers/A194XT9MBY3JTZ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
147,A19D5XESOLLNMA,https://requester.mturk.com/workers/A19D5XESOLLNMA,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
148,A19EULRYQWVM5U,https://requester.mturk.com/workers/A19EULRYQWVM5U,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
149,A19FSND0BO2IUT,https://requester.mturk.com/workers/A19FSND0BO2IUT,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
150,A19FW6H7BGKRVT,https://requester.mturk.com/workers/A19FW6H7BGKRVT,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
151,A19HUGM4G6QTCT,https://requester.mturk.com/workers/A19HUGM4G6QTCT,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
152,A19JTHOXGO1TE6,https://requester.mturk.com/workers/A19JTHOXGO1TE6,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
153,A19NNIY99BR1N,https://requester.mturk.com/workers/A19NNIY99BR1N,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
154,A19NX9CQGX6XI8,https://requester.mturk.com/workers/A19NX9CQGX6XI8,2,2,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
155,A19P6RBMNIFJLH,https://requester.mturk.com/workers/A19P6RBMNIFJLH,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
156,A19TD2J8506A4Y,https://requester.mturk.com/workers/A19TD2J8506A4Y,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
157,A19VZKQUQRXYVI,https://requester.mturk.com/workers/A19VZKQUQRXYVI,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
158,A19Z68L0RHQVWL,https://requester.mturk.com/workers/A19Z68L0RHQVWL,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
159,A1A0MAFUY61BV0,https://requester.mturk.com/workers/A1A0MAFUY61BV0,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
160,A1AAMCV6OSQFC3,https://requester.mturk.com/workers/A1AAMCV6OSQFC3,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
161,A1AC4JQFYLQFHV,https://requester.mturk.com/workers/A1AC4JQFYLQFHV,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
162,A1AD2BDQYTTJIL,https://requester.mturk.com/workers/A1AD2BDQYTTJIL,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
163,A1ADAWW4IHPCQ7,https://requester.mturk.com/workers/A1ADAWW4IHPCQ7,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
164,A1AF25FCVKC87X,https://requester.mturk.com/workers/A1AF25FCVKC87X,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
165,A1AKL5YH9NLD2V,https://requester.mturk.com/workers/A1AKL5YH9NLD2V,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
166,A1AMGHYG5PT0L2,https://requester.mturk.com/workers/A1AMGHYG5PT0L2,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
167,A1AQIDSEZL1N8G,https://requester.mturk.com/workers/A1AQIDSEZL1N8G,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
168,A1AT1U9SZ2T4NN,https://requester.mturk.com/workers/A1AT1U9SZ2T4NN,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
169,A1AUOTWKBWIFRC,https://requester.mturk.com/workers/A1AUOTWKBWIFRC,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
170,A1AUT20SM6AI4Y,https://requester.mturk.com/workers/A1AUT20SM6AI4Y,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
171,A1AV0MGCZI8E8D,https://requester.mturk.com/workers/A1AV0MGCZI8E8D,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
172,A1AW4WCRVLE1C6,https://requester.mturk.com/workers/A1AW4WCRVLE1C6,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
173,A1AYFPD1RFW8P5,https://requester.mturk.com/workers/A1AYFPD1RFW8P5,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
174,A1AZVO8ZOMPO4L,https://requester.mturk.com/workers/A1AZVO8ZOMPO4L,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
175,A1B14CS9DW7008,https://requester.mturk.com/workers/A1B14CS9DW7008,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
176,A1B1Y6OBCA7XTZ,https://requester.mturk.com/workers/A1B1Y6OBCA7XTZ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
177,A1B5O1E2T429ET,https://requester.mturk.com/workers/A1B5O1E2T429ET,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
178,A1B65EVDS55AME,https://requester.mturk.com/workers/A1B65EVDS55AME,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
179,A1B6FZ96BQZZJ6,https://requester.mturk.com/workers/A1B6FZ96BQZZJ6,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
180,A1B9H14AV44C0G,https://requester.mturk.com/workers/A1B9H14AV44C0G,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
181,A1B9MG0X7SR28,https://requester.mturk.com/workers/A1B9MG0X7SR28,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
182,A1BDPV5H7G05V,https://requester.mturk.com/workers/A1BDPV5H7G05V,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
183,A1BDVBVNOQFMUR,https://requester.mturk.com/workers/A1BDVBVNOQFMUR,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
184,A1BFIV6NMCYFCL,https://requester.mturk.com/workers/A1BFIV6NMCYFCL,2,1,50.00%,2,1,50.00%,0,0,0.00%,,,,,1.0,,,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
185,A1BH4K9Z8JWLZ1,https://requester.mturk.com/workers/A1BH4K9Z8JWLZ1,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
186,A1BIOL31US5D9,https://requester.mturk.com/workers/A1BIOL31US5D9,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
187,A1BIQ7PGCKWEUO,https://requester.mturk.com/workers/A1BIQ7PGCKWEUO,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
188,A1BJ5I0SGP39GZ,https://requester.mturk.com/workers/A1BJ5I0SGP39GZ,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
189,A1BM57TUNAQIXM,https://requester.mturk.com/workers/A1BM57TUNAQIXM,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
190,A1BSVEBYDZ0AAU,https://requester.mturk.com/workers/A1BSVEBYDZ0AAU,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
191,A1BUNT3VJFLXD0,https://requester.mturk.com/workers/A1BUNT3VJFLXD0,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
192,A1BZNPQ0H7ZSER,https://requester.mturk.com/workers/A1BZNPQ0H7ZSER,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
193,A1C2XGJAYMIB5E,https://requester.mturk.com/workers/A1C2XGJAYMIB5E,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
194,A1C3BEKJWUNCVY,https://requester.mturk.com/workers/A1C3BEKJWUNCVY,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
195,A1C7PC5GBM20ZD,https://requester.mturk.com/workers/A1C7PC5GBM20ZD,2,1,50.00%,2,1,50.00%,0,0,0.00%,,,,,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
196,A1CA2CKNFKL1H5,https://requester.mturk.com/workers/A1CA2CKNFKL1H5,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
197,A1CAAXQDIYQUUW,https://requester.mturk.com/workers/A1CAAXQDIYQUUW,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
198,A1CB72B51L7TKE,https://requester.mturk.com/workers/A1CB72B51L7TKE,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
199,A1CE2XPYCDRHVZ,https://requester.mturk.com/workers/A1CE2XPYCDRHVZ,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
200,A1CFMY4CEYOM8Y,https://requester.mturk.com/workers/A1CFMY4CEYOM8Y,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
201,A1CO6WEMGNCE4K,https://requester.mturk.com/workers/A1CO6WEMGNCE4K,2,1,50.00%,2,1,50.00%,0,0,0.00%,,,,,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
202,A1CPJ9Q4UQ0FZ3,https://requester.mturk.com/workers/A1CPJ9Q4UQ0FZ3,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
203,A1CPVTZAK27YSF,https://requester.mturk.com/workers/A1CPVTZAK27YSF,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
